Name,Actual_WAR,Predicted_WAR
Rajab Tanoli,-0.3,-0.42420024
Devon Spence,2.6,2.0987864
Mark Keith,0.2,0.8435479
Alex Panameno,1.6,1.3421068
Jeremy Hoefling,0.5,0.5392568
Miguel Castillo,0.3,1.4305863
Tony Duran,-1.2,1.1935964
Chris Satorius,0.4,2.1625905
Dave Pons,6.3,2.6584463
Teruhiko Nagata,0.4,0.64118326
Alex Santana,2.9,2.2380633
Matt Shaw,4.8,4.0056605
Diego Velasquez,3.0,1.882348
Ruben Ruiz,0.7,1.4093586
Mike Fuller,0.9,1.5537419
Jose Claudio,-0.1,-0.47035718
Manny Castillo,1.7,2.429694
Sergio Alba,-0.1,0.47719908
Jose Hernandez,0.2,1.3036056
Curt Phillips,-0.2,0.25084567
Logan Webb,-0.4,-0.4257864
Omar Mercado,0.1,0.80723584
Gene Doyon,-0.1,1.0457786
Jeremy Duncombe,1.4,1.91146
Wyatt Langford,4.2,5.023491
Chris Bloomer,0.9,1.7821546
Guangbiao Meehan,5.0,2.733081
Danny Alfaro,0.8,1.0597425
Dan Chema,0.1,0.4598141
Ruben Santiago,5.4,3.9052894
Mario Villarreal,0.9,2.2374327
Roberto Salazar,1.2,1.4096049
Carlos Famoso,-0.2,1.2552845
Michael Toglia,1.7,1.9103315
Eduardo Escobar,0.9,0.594274
Javier Acosta,2.3,1.687929
Ethan Salas,3.9,1.7997543
Pedro Aguilar,0.1,0.9800922
Pedro Martinez,2.0,1.0640386
Cooper Ingle,-0.2,0.8095201
Ryan Goodman,8.8,5.4609375
Heriberto Martinez,2.0,0.48489884
Bill Luna,2.9,2.0198472
Ron Petrie,4.9,2.6217563
Glenn Matthews,5.3,3.3921165
Henning Brown,1.7,1.2924935
Josh Cheeseman,3.3,3.1832805
Kayson Cunningham,3.0,2.7417285
Luke Keaschall,1.2,2.582026
Ignacio Munoz,1.5,0.78824574
Rece Hinds,-0.7,0.9014089
Alberto Guerrero,0.8,1.4527713
Brandon Walker,0.5,1.1460556
Matt Moore,0.3,1.7513491
Armando Davila,0.1,0.24785873
Cesar Serna,0.2,0.10201541
Mike Lundholm,-0.2,0.8517774
Tony Rodriguez,3.0,1.7244295
Logan Webb,-0.3,-0.42523646
Tomoyuki Sugano,-0.4,-0.6066194
Bailey Ober,0.1,-0.5401099
Ben Rice,1.2,-0.24242052
Luis Arraez,0.5,-0.3483749
Matt Slade,0.4,0.9361203
Travis Latzig,7.3,2.181841
Leodalis De Vries,10.2,5.8864865
Bill Smith,1.0,0.9894209
Min-ho Kim,2.7,2.0654335
Edward Cabrera,-0.7,-0.43798938
Ricky Grijalva,0.9,0.6190705
Cory Adkins,1.8,0.66563016
Roger Montoya,2.1,0.7265092
Mordechai Sender,2.6,3.397367
Nate Hall,-1.1,0.6405314
Rafael Castro,4.3,2.330833
Josh Winckowski,-0.2,-0.42093056
Nick Neal,1.8,0.6814404
Werner Sykora,4.8,6.916104
Jose Trevino,1.7,1.3429147
Camilo Diaz,2.0,2.0902474
Max Hoskins,-0.4,0.20187087
Antonio Duran,-0.3,-0.5027434
Orlando Stoneman,-0.2,0.38896808
Steve Robb,1.8,0.70413154
Oswald Peraza,2.5,1.6443002
Manny Medina,0.4,0.44990188
Luis Anaya,-0.3,-0.4431814
William Bergolla,1.7,1.2479858
Kody Clemens,-0.1,0.88620365
Alex Davila,0.6,0.45172206
Owen Scarlett,-1.0,0.81321627
Danny Acevedo,1.1,0.44865575
Reid Detmers,-0.8,-0.45549324
Miguel Soto,4.6,1.9151944
Jung-hoo Lee,-0.7,0.23616125
Alex Bravo,-0.7,1.4516618
Juan Flores,0.7,0.64747316
Greg Chavarria,4.9,4.9862585
Sean Bouchard,-0.2,1.1862247
Harry Ford,0.7,0.67568564
John Cruz,4.2,1.7389531
Gabe Lopez,-0.2,0.8309108
Antonio Tavarez,-0.5,0.5905119
Arjun Nimmala,1.2,0.8139959
Luis Rosario,2.1,1.8130909
Jung-ho Kim,0.4,0.7324017
Ken Hitt,-0.1,1.9126323
Jasson Dominguez,-0.4,1.0235366
Cesar Pacheco,-0.3,0.43893093
Alexis Diaz,0.1,-0.45805895
Brett Cain,2.9,2.1114125
Zach Kratz,0.3,0.6172269
Cooper Pratt,4.0,2.2803147
Rafael Serrano,5.9,2.7828655
Ronny Cruz,1.3,0.6190513
Oscar Alvarez,1.4,1.0354768
Woo-jin Park,0.7,0.8154747
Cristovão Ferantes,-0.4,2.0927637
Pedro Mercado,0.9,1.1176866
Edgar Martinez,2.4,3.028043
Jared Triolo,2.1,1.6157955
Quinn Priester,-0.7,-0.53052354
Martial Brazio,0.1,0.070338614
Leodalis De Vries,4.8,4.6447234
Harry Ford,0.6,0.9548889
Juan Garcia,0.2,1.358407
Carlos Cejas,2.1,2.1606412
Jonathan Shaver,-0.2,0.19066706
Jesus Maldonado,1.9,2.2547739
Carlos Rivera,7.0,6.077727
Eddie Senn,0.1,0.3095258
Nate Chwalek,2.7,2.2380636
Jason Tucker,-0.1,1.657228
Lourdes Gurriel Jr.,0.2,0.8198037
Carlos Carreno,1.6,1.3421726
Christopher Morel,3.7,0.95155793
Jose Hernandez,0.6,1.7085907
Onofredo Odilo,-0.1,0.023441998
Cory Hinman,-0.1,0.477092
Shea Langeliers,3.5,3.3461452
John Larson,0.9,2.93075
Rich May,1.8,1.3026884
Bo Naylor,5.2,2.7365506
Taylor Ward,0.2,0.31989682
Keiner Delgado,0.7,1.0380175
Henry Ramos,1.0,0.73926467
Keiner Delgado,4.2,1.077297
Koen Gaskell,8.2,10.389158
Ian Happ,0.4,3.2519562
Andy Quinones,0.1,0.60876054
Mike Hicks,1.9,2.2157733
Fernando Cova,5.3,4.746803
Bill Luna,1.5,1.2269838
Beau Brieske,-0.2,-0.45549965
Dillon Bratton,-0.5,0.59091336
John Woods,-0.3,1.134003
Alvaro Sosa,3.0,2.9108076
Osvaldo Galan,0.3,-0.25236213
Roy Sullivan,0.2,1.0932132
River Hamilton,-0.9,-0.5407833
Sal Frelick,0.3,1.5068308
Jose Ranos,3.5,3.6662436
Jose Cabanas,2.4,1.0087173
Koen Gaskell,6.0,7.8295016
Jorge Soler,-0.3,2.109647
Wyatt Sanford,3.5,3.8039594
Sergio Villalvazo,0.2,0.43885005
Victor Segoviano,1.8,0.92859083
Bobby Rangel,0.2,0.12566425
Keith Harz,0.2,0.0015409765
Joe Rock,-0.2,-0.51013374
Jim Erickson,1.2,0.20918085
Brad Partington,1.8,2.2874079
Alex Zarco,3.3,3.0679018
Miguel Ramirez,-0.2,0.58468926
Jason Wiblin,2.5,1.3962473
Willie Estrada,-0.8,0.2244786
German Mariscal,4.6,1.194715
Anthony Rizzo,0.1,-0.047677755
Jay DeFord,1.8,1.8115867
Angel Genao,7.2,5.2139893
Tommy Kahnle,-0.1,-0.4146005
Hsiao-lou Hang,0.1,0.57827115
Chase Clouse,-0.1,-0.08157204
Jason Kraus,-0.1,0.51690596
Michael King,-0.1,-0.3863541
Adriano Fattori,3.9,3.8540888
Landon Beidelschies,-0.1,-0.4478642
Jeremy Sutton,0.5,0.58944887
Hans Montero,-0.8,0.3030543
Sandy Gusman,1.5,-0.72492963
Mike Moulton,1.1,0.79884243
Gavin Gallaher,1.9,1.1116909
Ernesto Ayala,-0.8,-0.5153804
Garrett Mitchell,0.5,2.1687346
Carlos Median,6.6,5.7313275
Tom Muske,-1.0,-0.501956
Gunnar Henderson,9.7,5.290125
Ty Peeples,2.4,2.9669502
Warren Calcano,1.1,0.46946147
Xander Bogaerts,0.7,-0.25535443
Jake McCarthy,1.0,1.4985683
Ricky Rodriguez,2.3,2.1404715
Raul Cowan,-0.1,1.015781
John Battcher,4.3,1.9318448
Sal Frelick,1.1,1.3232505
Tyler Kaiser,-0.3,2.9228857
Hugo Martinez,0.3,0.36830175
Jorge Flores,-0.2,0.4355863
Mario Mata,0.9,-0.32655266
Jordan Kelley,0.2,0.28719437
Juan Martinez,0.5,0.46879902
Jett Williams,3.5,1.4296503
Dave Hernandez,2.1,1.4826171
Salvador Perez,-0.6,0.8265881
Brett Cain,2.4,1.9809326
Jackson Flora,-0.3,-0.4979695
David Thornton,2.6,3.0359225
Spencer Steer,1.1,2.23744
Brandon Pfaadt,-0.1,-0.32200766
Gavin Miller,-0.2,0.93403065
Cam Collier,1.1,3.3877177
Tony Vargas,1.9,1.8162433
Jeremy Grable,0.2,1.4626739
Ronny Cruz,3.8,2.4167593
Koen Gaskell,-0.9,1.130878
Tyler Wells,-0.1,0.18996859
Matt Burlison,3.0,3.0788848
Keith Caron,1.5,0.77055544
Justin Welsh,1.9,1.2952169
Logan Sieverding,2.1,1.099297
Emanuel Rodriguez,1.0,2.6836717
Pat Maloney,-0.4,0.18563415
Franklin Arias,4.7,2.3735836
Curtis Mead,4.6,2.930623
Victor Aragon,-0.1,0.28269315
Lorenzo Laurel,2.8,1.4303718
Josh Cheeseman,4.6,3.0461066
Luis Valdez,0.2,0.19042706
Alejandro Orta,5.7,1.5088699
Yasahiko Nishiyama,1.1,0.7858421
Aaron Sonon,-0.1,0.60381645
Kyle Tucker,5.5,3.83795
Josh Rutkowski,0.4,0.49795464
Zach Neto,1.7,0.88150406
Joe Rock,-0.5,-0.51115686
Yainer Diaz,3.5,2.1802704
Manuel Espinoza,3.8,0.6311491
Daniel Delgado,1.2,0.6567711
Dante Johnson,-0.3,0.2733789
Juan Valentin,0.5,0.2957509
Mike Estevez,1.1,2.7158191
Jordan Orellana,-0.2,1.3690681
Elian Peña,-1.0,-0.5416267
Melvin Becerra,1.5,1.2470355
Ceddanne Rafaela,0.1,2.850308
Corbin Carroll,0.4,1.7189254
Chase DeLauter,2.7,2.8040276
Henning Brown,1.4,1.1200324
Jesus Sanchez,-0.7,0.24325489
Mei-shio Miao,0.2,1.3684815
Daniel Montoya,-0.9,-0.39189556
Fernando Gutierrez,3.0,2.6891007
Korey Tomazin,1.3,1.1679528
Danny Acevedo,2.6,0.81280947
Gabriel Gonzalez,0.4,2.4361985
Ozzie Albies,0.5,2.6917686
Ike Irish,0.4,1.248018
Dustin Lacrosse,0.1,-0.4485046
Edwardo Venni,1.6,0.8880674
Tyler Stephenson,0.9,2.2269704
Jason Tucker,2.6,1.8798889
Steve Hoff,-0.1,-0.050440088
Joe Matson,0.1,1.3052768
Colson Montgomery,0.8,-0.19876264
Bill Draghi,3.4,3.6638868
Demetrius Jordan,0.1,0.7499883
Lane Thomas,3.0,1.7502118
Ray Zuijderduijn,-0.2,0.44773307
Luis Lara,1.1,-0.07055563
Jesus Villalva,3.8,3.3342505
Corey Seager,6.4,3.272235
Jorge Tejeda,3.3,1.5941257
Ernesto Partida,0.5,1.1915385
David Estrada,0.4,1.129737
Ashly Andujar,4.9,3.652424
Chris Phillips,3.1,0.5130125
Ruben Cavazos,1.6,1.5308918
Aaron Schunk,-0.2,0.14603798
Will Smith,5.0,3.459673
Carlos Salinas,4.5,3.8234704
Roberto Cantu,4.3,3.1549988
Steele Hall,-0.3,0.7867058
Alex Trujillo,0.3,3.1481142
Griffin Canning,-0.1,-0.382922
Tony Carter,0.5,0.7914612
Manny Alvarez,4.5,3.218054
Bobby Baldizon,0.2,0.20243654
Juan Garcia,-0.1,0.8089934
Felix Garza,-0.9,0.6239693
Carlos Cejas,2.7,1.3381491
Devin Beck,-0.5,0.305197
Ruben Cavazos,2.5,2.3636296
Justin Steele,-0.6,-0.5383119
David Chavez,5.4,4.387188
Omero Arnoldi,0.1,0.9122636
Keith Limeburner,3.4,2.902831
Brendan Tunink,4.1,3.4804437
Shohei Ohtani,5.6,5.913446
Danny Rodriguez,0.5,1.5871286
Steve Robb,1.4,0.8776647
Roberto Carrillo,4.8,5.1022415
Raul Cowan,1.0,0.7504225
Eddie Campo,0.5,0.7611776
Mario Gomez,0.2,-0.052964717
Melvin Landeros,4.9,6.3717656
Armando Pulido,0.8,0.90528005
Jose Herebia,-0.7,-0.42891568
Ruben Cardenas,3.8,2.965708
Mike Tauchman,0.3,0.057189003
Nick Navarre,-0.9,0.841783
Alex Briceno,6.8,6.8595166
Hagen Smith,-0.6,-0.4629083
Giuseppe Vallone,0.8,1.9474286
Sergio Arenas,0.1,0.52519995
Vladimir Guerrero Jr.,-0.1,0.088916026
Francisco Martinez,3.2,5.274733
Mike Eaton,-0.1,1.074598
Matthew Boyd,-0.2,-0.39991504
Jonathan Aranda,2.7,1.3368157
Ike Irish,2.0,0.57258224
James McCann,-0.1,1.3514738
Fernando Ortiz,2.2,0.25242716
Mike Fernandez,3.0,3.8932078
Mickey Gasper,0.6,0.30403298
Francisco Anchondo,1.1,0.9000225
Yainer Diaz,-0.7,0.82048833
Cole Ragans,-0.1,-0.4798713
Luis Rosario,0.6,0.56623566
Carlos Hernandez,4.4,4.0427146
Gavin Klingelhoefer,3.3,1.6136595
Francisco Alvarez,6.5,2.0607536
Luis Lobato,4.4,4.455255
Drew Rasmussen,-0.7,-0.47407478
Alexis Ferrufino,-0.2,1.064724
Jordan Hicks,-0.5,-0.4298635
Conan Varga,0.9,0.30201402
Francisco Rios,1.5,0.8959223
Ricky Garcia,-0.4,-0.5938257
Jose Chavarria,-0.4,-0.6066277
Marco Raya,-0.8,-0.45305836
Esmil Valencia,1.0,0.44906613
Spencer Schwellenbach,-0.1,-0.37904063
Daniel Avitia,-0.7,-0.49011582
Nick Delaney,3.3,2.977458
Mike Bontrager,0.3,0.7321428
Brian Cunningham,0.7,0.8988718
Braden Montgomery,0.2,-0.36526963
Alex Trujillo,-0.3,0.5799959
Jonathan Aranda,0.6,1.2050323
Antonio Charo,0.2,1.3577025
Manny Vila,-0.2,1.3714805
Camilo Diaz,1.2,2.2966814
Ruben Garcia,0.4,1.2127464
Corey Arrowsmith,1.0,0.8827947
Darren McCaughan,-0.1,-0.46050507
Richie Palacios,0.5,1.0437944
Mark McDonald,1.0,0.4451461
Deion Cole,0.5,0.4717834
Alex Zarco,5.4,4.4674273
Jose Martinez,0.1,0.14304425
Evaristo Garlaschelli,-0.7,0.61172086
DJ Gladney,3.3,2.0007508
Jose Acosta,0.8,1.260386
Rogelio Duenas,-1.5,0.87169963
Matt Jablonsky,4.3,5.1455455
Nolan Gorman,-0.9,0.9845154
Ernesto Bustamante,1.2,2.0274549
Juan Fernandez,0.2,0.2834118
Jason Hedrick,0.2,0.31667557
Estanislau Barbato,0.1,0.104236595
Orlando Castanon,1.5,2.0883284
Willie Chavez,1.6,0.62148297
Daniel Cruz,-0.1,0.12706785
Alex Lopez,-0.4,0.26892427
Francisco Alvarez,2.2,1.0927722
Jordan Yost,0.6,0.31374705
Glenn Dial,1.5,1.5640875
Al Kleinsman,0.6,0.28719956
Vicente Ferrer,2.2,1.5703336
Jonathan Kelly,4.6,3.9923258
Bruce Valencia,6.7,7.57469
Corey Benedict,1.0,2.3241937
Hayden Robinson,-1.2,-0.57986176
Mike Weber,0.4,0.1293011
Fernando Tatis Jr.,2.7,4.9075193
Kenni Gomez,1.1,2.2004607
Joe Mack,1.5,1.5178336
Jose Suarez,5.4,5.1438475
Manny Castillo,4.1,3.1104264
Bruce Valencia,7.8,7.7407336
Mario Garay,-0.1,-0.08908109
Matt Novelli,1.7,2.4011528
Derek Hill,1.7,2.5710266
Travis Bornhoft,-0.8,0.4100783
Santiago Suarez,-0.8,-0.43250015
Robbie Correa,1.0,0.89595824
Billie Ricard,4.6,2.3173423
Moises Reyes,6.9,3.0793772
Leonardo Bernal,-0.4,0.2783819
Maikel Garcia,2.6,0.8303247
Bill Contreras,1.3,2.3155022
Hector Vigil,0.4,1.2666521
Emanuel Vargas,0.2,-0.40429756
Armando Cruz,-0.2,0.47075516
Marek Houston,1.5,0.6341899
Luis De Avila,-1.4,-0.4828892
Alex Macias,-0.2,0.7687591
Brian Robinson,0.7,0.1767657
John Cruz,1.6,1.6854645
Melvin Rodriguez,4.9,2.871136
Brian Rogers,0.4,0.8869315
Hector Resendiz,-0.2,1.1500831
Yandy Díaz,-0.8,0.84788936
Marcos Villareal,2.1,3.1160762
Kyle Knapp,-0.7,1.1122329
Matt Olson,2.1,2.604288
Ken Fultz,-0.3,0.02115118
Harrison Bader,0.2,0.7008639
Manny Carrillo,0.1,0.052374583
Mikell Manzano,-0.4,-0.35528505
Hsiao-lou Hang,0.2,0.85608906
Sergio Villalvazo,3.0,1.6588757
Yandel Ricardo,5.5,3.273062
Theo Gillen,0.7,1.1612415
Adolis García,2.8,1.620788
Osamu Nakahara,0.6,1.2026707
Carlos Hernandez,0.4,0.6683669
Kyle Teel,2.8,2.2685056
Luis Cruz,4.2,3.527791
Juan Munoz,2.4,2.2303214
Elvin Rodriguez,-0.1,-0.40571767
Rece Hinds,0.8,1.0635378
Jordan Kelley,0.4,0.308672
Dan Williams,0.4,1.4211302
Franklin Arias,0.9,0.23936115
Elijah Savage,0.2,0.72762394
Masaki Oka,0.7,2.0480156
Julio Martinez,-0.1,0.43373317
Taro Yamamoto,-0.2,-0.49266917
Jean Cabrera,-0.1,-0.40273255
Jimmy Cuthill,-0.7,0.7194042
Elvin Garcia,4.9,4.2763243
Beau Sizemore,0.3,1.047862
Gabriel Avina,1.2,1.7453754
Ryan Stafford,0.7,-0.057916667
Pedro Escobedo,0.4,0.26222146
Josh Rutkowski,0.6,0.6440492
Stephen Kolek,-0.2,-0.47302076
Tony Medina,3.0,2.6138012
Jordan Elizalde,3.2,2.0893674
Kolby Allard,-0.1,-0.4073648
Kyle Isbel,1.6,1.1700909
Allan Castro,-0.1,0.98023844
Cory Cardwell,-0.2,1.203276
Juan Ortiz,0.2,0.6125548
Danny Garcia,-0.5,0.7073269
Stephon Pendergrass,1.9,2.4101434
Alejandro Rosario,-0.8,-0.4961293
Elly De La Cruz,3.2,5.0563273
Miguel Juarez,0.1,1.1847999
Jordan Walker,-0.4,1.4442813
Robbie Ray,-0.1,-0.4782865
Jarret Hand,0.8,2.9369998
Brent Prince,0.4,4.141216
Arturo Bautista,6.1,7.178108
Aroon Escobar,2.5,2.4217582
Glenn Matthews,4.1,3.3387346
Danny Sandoval,0.9,0.6624347
Jacob Young,1.1,1.1591333
Carlos Madrigal,0.2,0.5930784
Tony Estrada,-0.4,0.82239324
Yoan Moncada,5.1,1.2565913
Jeff Levy,3.1,3.2439554
Pat Guggenbiller,3.6,0.9312368
Cory Walsh,0.5,1.8262286
Tony Duran,0.4,1.2783172
Matt Vierling,-0.3,0.6446257
David Cortez,4.2,4.38367
Xavier Bolanos,0.8,0.1938162
Joaquin Sandoval,0.8,0.6778396
Jonathan LaFitte,-0.3,0.80150604
Juan Marquez,1.2,1.432291
Ken Robinson,1.2,2.8193307
Alex Cornejo,0.5,0.52490234
Bill Draghi,0.8,1.4475733
Eddie Senn,0.2,0.7443912
Scott Miller,4.3,2.816138
Steve Kern,-0.7,-0.02370782
Moises Gomez,0.8,-0.42027187
Miguel Soto,2.5,1.7762911
Johan De Los Santos,1.6,0.9550169
Carlos Famoso,0.3,0.2753188
Edwin Padilla,0.3,1.0425186
Lenyn Sosa,0.1,0.5246324
Gustavo Melendez,4.2,1.7584599
John Burge,3.1,1.0746738
Thomas Saggese,-0.9,2.1348236
Kenny Blakemore,2.0,1.857723
Aaron Williams,1.1,3.4285629
Nolan Jones,2.6,1.4732049
David Fry,-0.4,1.318864
Brian Cunningham,-0.3,0.49480718
Elijah Savage,1.4,1.0690932
Zack Scartozzi,2.5,1.5854672
Eddie Millan,1.7,3.859744
Franklin Garcia,0.3,1.6086546
Lorenzo Alfonseca,3.9,0.9132794
Adam Berry,0.2,1.0294781
Edwin Fletcher,0.3,-0.014205007
DL Hall,-0.7,-0.47575554
Alex Regino,-0.1,0.986553
Cory Devers,0.3,0.61326134
Tony Garcia,1.3,1.213464
Jason Knuth,0.6,0.6590727
Kevin Gausman,-0.3,-0.4060252
Ken Robinson,1.0,1.5526911
Donny van Gelder,-0.1,0.24393149
Alan Pomerantz,0.1,1.7833965
Josue Rodriguez,-0.1,0.33004895
Leonardo Bustamante,0.1,0.9607519
Oliver Dunn,0.1,0.46504447
Nilas Cliver,0.5,1.0293628
Nick Delaney,-0.6,1.4042087
Gustavo Melendez,1.7,2.1397092
Lorenzo Laurel,0.8,0.122780755
Tony Navarro,3.3,3.7246797
John Flower,1.7,0.7089514
Bobby Hernandez,0.8,0.88709044
Travis Latzig,3.0,2.3221147
Chase Burns,-0.3,-0.44668803
Sebastian Walcott,5.4,5.38902
Armando Davila,1.5,0.37397957
Kennie Vargas,0.4,0.619844
Juan Valentin,2.5,2.172032
Mario Mogrovejo,3.0,2.8539627
Carlos Garcia,3.7,1.9196488
Jeremy Grable,1.6,1.768721
Ivan Carlquist,-0.1,1.2357035
Rick Burke,-0.8,0.9025274
Edinson Hernandez,-0.2,-0.45130986
Jorge Diaz,1.8,0.8876437
Freddy Fermin,1.5,0.72219867
Victor Gonzales,0.3,1.293491
John Hillier,-0.1,0.11312633
Steve Mecca,1.2,1.0767772
Jonathan India,1.5,0.31060728
Francisco Lindor,2.8,0.69984096
Skylar Morgan,3.0,1.3275837
Ignacio Munoz,2.7,1.1363007
Mickey Moniak,0.1,0.481572
João Prudente,4.5,5.2507124
Jose Rodriguez,0.4,1.5029794
Ray Hammond,2.3,0.29052648
Robbie Correa,0.8,0.64910805
Gabe Smith,0.2,0.69974697
Nolan Schanuel,0.2,0.35072866
Jonah Sinai,1.6,0.32832685
Alex Arredondo,4.2,2.4172997
Nolan Arenado,0.9,0.28773037
Melvin Rodriguez,4.8,2.8252962
Luis Pena,0.5,1.2951691
Steve Robb,0.3,1.0639613
Josh Pryor,3.0,4.6736503
Andres Munoz,-0.2,-0.19027443
Willie Vargas,2.7,1.1083297
Joey Ortiz,2.9,2.2821395
Dean Stanton,2.3,1.0929841
Mickenzie Pate,2.2,0.35144407
Kyle Hodge,0.1,1.3756114
Maximino Raupp,0.2,1.1751312
Nick Martinez,-0.4,-0.4286072
Colton Ledbetter,-0.5,0.8093842
Freddie Freeman,3.1,2.580333
Jimmy Wagoner,-0.1,0.1497497
John Peck,-0.4,0.57565755
Chris Williams,-0.4,0.355886
Ken Robinson,0.8,1.2962234
Alex Freeland,2.3,2.9690328
Trevor Larnach,0.5,0.60946435
Jason DeLong,2.5,2.6988385
Junior Caminero,5.5,4.4378033
Manny Castillo,2.9,2.424264
Samuel Basallo,1.5,2.6619997
Rob Chinault,1.6,2.1243615
Oliver Dunn,-0.9,0.5593096
Jordan Westburg,2.8,2.1639004
Matt Burlison,4.2,3.8225684
Mike Vigil,-0.9,0.8803302
Jason Behrens,2.1,0.80512655
Omar Garcia,0.4,1.5120778
Marco Henandez,-0.1,-0.46627086
Tim Cummins,0.5,0.050367188
Pedro Alvarenga,1.5,1.4282626
Alex Faedo,-0.2,-0.4208573
Ken Majer,-0.7,-0.47774938
Gabriel Arango,0.5,0.63255507
Rocco DuBay,-0.2,0.59842455
Bryan DeChellis,0.7,0.508965
Hugo Negron,3.2,5.7257113
Mike Lowe,0.6,0.547345
Reinprecht Brown,1.8,0.55958784
Gilberto Bonilla,2.6,4.709453
Steven Emerson,1.6,0.78658897
Lorenzo Becerra,-0.8,0.26492584
Brad Smart,5.4,4.7228465
Isaac Paredes,1.6,2.3495982
Spencer Torkelson,2.0,2.3038933
Brendan Donovan,-0.6,0.59688205
Robbie Correa,0.3,3.173339
Lucas Franco,2.9,1.4398019
Jeremy Grable,2.2,2.4428544
Carlos Oliveras,1.0,0.45621634
Medardo Hein,2.1,1.5171305
Eli Vito,-0.1,0.9658303
Myung-bo Choi,-0.3,1.5438364
Ronald Acuna Jr.,4.3,5.7903757
Alex Arredondo,0.3,1.5459083
Chris Hoskins,4.6,3.021966
David Johnson,-0.7,0.22668348
Fernando Cova,0.4,0.36625642
Eguy Rosario,0.2,0.94355345
Jesus Nievez,0.1,0.32630223
Dansby Swanson,4.5,1.8311903
Cesar Aguayo,10.8,7.126674
Shane Bieber,-0.6,-0.4076787
David Arrington,0.5,0.7619465
Luis Hernandez,0.1,0.65073013
Jameson Taillon,-0.1,-0.4290501
Francisco Morao,-0.1,-0.43477508
Danny Craig,0.4,0.74908805
Brian Harris,0.1,0.60024154
John Battcher,1.8,1.147286
Jorge Butron,-1.7,-0.87721896
Pat Poirier,0.1,1.3060441
Luis Avala,2.3,1.8388172
Marcos Lago,2.7,2.113827
Fernando Pinto,0.2,0.4738572
David Holmes,-0.4,0.21699013
Emmanuel Cervantes,0.1,1.4129494
Carlos Cajigas,0.6,0.44411814
Danny Perez,3.5,2.990203
Willie Vigil,0.8,1.3286357
Eddie Senn,0.3,0.6350041
Edgar Rodregez,7.0,4.766282
Jinjun Hoff,0.9,1.2335465
Niccolo Castillo,0.4,1.9421462
Ruben Cardenas,3.8,1.3461255
Kameron Misner,0.4,0.12200977
Connor Norby,0.7,1.457123
Jordan Walker,0.9,0.81873727
Zach Penrod,-0.1,-0.43537855
Victor Blanco,4.4,5.777384
Rob Chinault,1.3,1.494259
Brandon Nimmo,-0.8,0.42985725
Carlos Garcia,1.1,1.7130088
Cris Sandoval,0.2,0.18731026
Gavin Coleman,-0.1,-0.48799762
Greg Mancillas,10.1,11.513728
Daulton Varsho,-0.6,2.2842093
Isaiah Oliver,0.2,0.52259386
Guillermo Sosa,0.2,0.52420044
Jefferson Rojas,1.0,1.5082566
Nolan Jones,1.8,1.1100036
Luke Adams,3.8,2.8186147
Ramon Lugo,1.9,1.2248048
Victor Lopez,0.1,0.7409371
Zach McKinstry,1.4,2.3028097
Danny Tio,0.6,1.1814371
David Rebollar,3.8,1.9214813
Luis Avala,0.2,1.0246829
Max Acosta,2.0,0.41052717
Juan Soto,-0.2,0.18535516
Carlos Cejas,1.6,2.1744244
Parker Loew,1.5,0.77518094
Luis Garcia Jr.,0.7,1.2757375
Fernando Gutierrez,1.7,2.4309626
Rick Baxter,-0.9,-0.42102116
Ricky Rodriguez,2.5,3.028658
Ethan O'Donnell,-0.1,0.38651657
Marcos Soto,8.2,5.7447
Raul Hernandez,0.2,0.49392653
Brooks Lee,3.8,3.1854339
Yasahiko Nishiyama,-0.1,0.7488634
Jesse Brunner,3.1,1.3943137
Daiverson Gutierrez,-0.2,0.31750455
Wyatt Sanford,4.7,2.756457
Juan Hernandez,3.7,4.3747783
Jesse Dieter,-0.1,-0.4018845
Koen Gaskell,8.4,7.9490685
Danny Salamanca,4.4,5.339342
Alejandro Orta,2.5,3.9456024
Packy Naughton,-0.7,-0.53601253
Franklin Garcia,2.0,1.6663209
Nate Willms,0.1,1.390359
Ty Peeples,-1.1,1.1043679
Josh Land,2.2,2.1857543
Marcos Villareal,6.8,3.9144073
Koen Gaskell,4.0,6.0850334
Andy Turkington,-0.2,0.97831523
Javier Bartolozzi,-0.2,-0.30962044
Jonathan Funk,2.8,3.5255241
Eric Mayer,0.7,0.31639382
Miles Mikolas,-0.1,-0.42527986
Jesus Murillo,2.4,2.3392684
Zac Gallen,-0.2,-0.39570463
Nick Villatoro,0.9,0.61645377
Manny Vila,0.6,1.1671473
Bo Bichette,3.4,2.9753387
Alejandro Osuna,0.2,1.2018448
Jose Tapia,1.7,0.77856344
Francisco Alvarez,1.4,0.95253485
Issam Maître,-0.3,-0.44918984
Jason Reyna,-0.4,0.25513798
Josh Coburn,0.8,0.300521
Wessley Roberson,5.1,6.737927
Andy Pages,0.4,-0.14923558
Max Kepler,-0.5,0.58074665
Tony Ramos,2.0,2.5839012
João Prudente,4.7,3.5777054
Eli Willits,-0.2,0.7444044
Jordan Balazovic,-0.7,-0.50361997
Kyle Teel,2.3,3.4054587
Geraldo Perdomo,0.6,0.74335384
Keith Webber,0.8,0.31392783
Mike McCallum,-0.1,0.7023316
Gilberto Santos,2.7,1.1256272
Chase DeLauter,4.6,2.9108834
Felix Garcia,0.2,0.9358318
